borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,crash_datetime,hour,day_of_week,month,location_string,all_factors,vehicle_types
,,,,,CROSS BRONX EXPY RAMP,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4486892,Station Wagon/Sport Utility Vehicle,,,,,2021-12-16 03:10:00,3,Thursday,12,CROSS BRONX EXPY RAMP,['Unsafe Speed'],['Station Wagon/Sport Utility Vehicle']
QUEENS,11427,40.7389,-73.73378,"(40.7389, -73.73378)",UNION TURNPIKE,WINCHESTER BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,,,,,4487413,Station Wagon/Sport Utility Vehicle,,,,,2021-12-14 10:00:00,10,Tuesday,12,UNION TURNPIKE_WINCHESTER BOULEVARD,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
,,40.812572,-73.950935,"(40.812572, -73.950935)",WEST 128 STREET,SAINT NICHOLAS AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4487225,Sedan,Box Truck,,,,2021-12-15 12:14:00,12,Wednesday,12,WEST 128 STREET_SAINT NICHOLAS AVENUE,"['Passing or Lane Usage Improper', 'Unspecified']","['Sedan', 'Box Truck']"
BROOKLYN,11236,40.64485,-73.911125,"(40.64485, -73.911125)",REMSEN AVENUE,FOSTER AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4487520,Sedan,Sedan,,,,2021-12-17 12:55:00,12,Friday,12,REMSEN AVENUE_FOSTER AVENUE,"['Driver Inattention/Distraction', 'Unspecified']","['Sedan', 'Sedan']"
BRONX,10460,40.84193,-73.88582,"(40.84193, -73.88582)",SOUTHERN BOULEVARD,ELSMERE PLACE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,4487971,Sedan,Motorcycle,,,,2021-12-01 18:20:00,18,Wednesday,12,SOUTHERN BOULEVARD_ELSMERE PLACE,"['Driver Inattention/Distraction', 'Traffic Control Disregarded']","['Sedan', 'Motorcycle']"
BROOKLYN,11249,40.706734,-73.963356,"(40.706734, -73.963356)",,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4486838,Dump,Bus,,,,2021-12-15 09:18:00,9,Wednesday,12,130       CLYMER STREET,"['Driver Inattention/Distraction', 'Unspecified']","['Dump', 'Bus']"
,,40.743427,-73.775475,"(40.743427, -73.775475)",LONG ISLAND EXPRESSWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4487230,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,,2021-12-17 05:26:00,5,Friday,12,LONG ISLAND EXPRESSWAY,"['Passing or Lane Usage Improper', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Tractor Truck Diesel']"
QUEENS,11691,40.601322,-73.75788,"(40.601322, -73.75788)",GRASSMERE TERRACE,NEW HAVEN AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4488014,Tractor Truck Diesel,Sedan,,,,2021-12-16 09:20:00,9,Thursday,12,GRASSMERE TERRACE_NEW HAVEN AVENUE,"['Passing Too Closely', 'Unspecified']","['Tractor Truck Diesel', 'Sedan']"
MANHATTAN,10016,40.74854,-73.97315,"(40.74854, -73.97315)",EAST 40 STREET,2 AVENUE,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487368,Sedan,E-Scooter,,,,2021-12-14 09:37:00,9,Tuesday,12,EAST 40 STREET_2 AVENUE,"['Driver Inattention/Distraction', 'Unspecified']","['Sedan', 'E-Scooter']"
QUEENS,11434,40.59124,-73.99402,"(40.59124, -73.99402)",BELT PARKWAY,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,Unspecified,,4487558,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,2021-12-17 22:30:00,22,Friday,12,BELT PARKWAY,"['Reaction to Uninvolved Vehicle', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Sedan']"
BROOKLYN,11233,40.676937,-73.92183,"(40.676937, -73.92183)",RALPH AVENUE,ATLANTIC AVENUE,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4487842,E-Bike,Station Wagon/Sport Utility Vehicle,,,,2021-12-09 16:03:00,16,Thursday,12,RALPH AVENUE_ATLANTIC AVENUE,"['Driver Inattention/Distraction', 'Unspecified']","['E-Bike', 'Station Wagon/Sport Utility Vehicle']"
,,,,,LINDEN BOULEVARD,SOUTH CONDUIT AVENUE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4486942,Sedan,Sedan,Sedan,,,2021-12-16 08:00:00,8,Thursday,12,LINDEN BOULEVARD_SOUTH CONDUIT AVENUE,"['Driver Inattention/Distraction', 'Unspecified']","['Sedan', 'Sedan', 'Sedan']"
QUEENS,11433,40.701378,-73.790085,"(40.701378, -73.790085)",,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4487274,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-12-17 13:40:00,13,Friday,12,104-15    MERRICK BOULEVARD,"['Following Too Closely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11206,40.69529,-73.94339,"(40.69529, -73.94339)",VERNON AVENUE,THROOP AVENUE,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,,,4487702,Sedan,Sedan,Sedan,,,2021-12-01 23:07:00,23,Wednesday,12,VERNON AVENUE_THROOP AVENUE,"['Unsafe Speed', 'Unspecified']","['Sedan', 'Sedan', 'Sedan']"
MANHATTAN,10019,40.76814,-73.98622,"(40.76814, -73.98622)",,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487148,Ambulance,E-Bike,,,,2021-12-16 11:59:00,11,Thursday,12,405       WEST 57 STREET,"['Driver Inattention/Distraction', 'Unspecified']","['Ambulance', 'E-Bike']"
QUEENS,11355,40.75814,-73.816536,"(40.75814, -73.816536)",147 STREET,BEECH AVENUE,1,0,0,0,0,0,1,0,Unspecified,,,,,4486796,Station Wagon/Sport Utility Vehicle,,,,,2021-12-15 09:20:00,9,Wednesday,12,147 STREET_BEECH AVENUE,['Unspecified'],['Station Wagon/Sport Utility Vehicle']
BROOKLYN,11203,40.653564,-73.934494,"(40.653564, -73.934494)",LINDEN BOULEVARD,EAST 46 STREET,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4487605,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-12-17 14:40:00,14,Friday,12,LINDEN BOULEVARD_EAST 46 STREET,"['Following Too Closely', 'Unspecified']","['Sedan', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11210,40.63186,-73.9444,"(40.63186, -73.9444)",,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487710,Sedan,,,,,2021-12-12 03:00:00,3,Sunday,12,3315      AVENUE H,"['Driver Inattention/Distraction', 'Unspecified']",['Sedan']
BROOKLYN,11213,40.679646,-73.93606,"(40.679646, -73.93606)",,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,Unspecified,,,4487780,Sedan,Sedan,Sedan,,,2021-12-14 22:28:00,22,Tuesday,12,1620      FULTON STREET,"['Turning Improperly', 'Unspecified']","['Sedan', 'Sedan', 'Sedan']"
BROOKLYN,11236,40.641727,-73.90536,"(40.641727, -73.90536)",CONKLIN AVENUE,EAST 92 STREET,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4487067,Sedan,Sedan,,,,2021-12-16 02:25:00,2,Thursday,12,CONKLIN AVENUE_EAST 92 STREET,"['Traffic Control Disregarded', 'Unspecified']","['Sedan', 'Sedan']"
,,40.845467,-73.92813,"(40.845467, -73.92813)",CROSS BRONX EXPY,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,4487169,Sedan,Tractor Truck Diesel,,,,2021-12-17 00:00:00,0,Friday,12,CROSS BRONX EXPY,"['Other Vehicular', 'Unsafe Lane Changing']","['Sedan', 'Tractor Truck Diesel']"
,,,,,QUEENS MIDTOWN TUNNEL,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4457592,Taxi,Station Wagon/Sport Utility Vehicle,,,,2021-09-10 18:30:00,18,Friday,9,QUEENS MIDTOWN TUNNEL,"['Following Too Closely', 'Unspecified']","['Taxi', 'Station Wagon/Sport Utility Vehicle']"
MANHATTAN,10029,40.795956,-73.94522,"(40.795956, -73.94522)",,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4487335,Station Wagon/Sport Utility Vehicle,,,,,2021-12-17 09:15:00,9,Friday,12,100       EAST 111 STREET,"['Passing Too Closely', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
QUEENS,11419,40.68804,-73.83275,"(40.68804, -73.83275)",111 STREET,101 AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4486914,Sedan,,,,,2021-12-15 22:49:00,22,Wednesday,12,111 STREET_101 AVENUE,['Failure to Yield Right-of-Way'],['Sedan']
,,,,,VANWYCK EXPRESSWAY,FOCH BOULEVARD,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4487889,Sedan,Lift Boom,,,,2021-12-12 18:11:00,18,Sunday,12,VANWYCK EXPRESSWAY_FOCH BOULEVARD,"['Failure to Yield Right-of-Way', 'Unspecified']","['Sedan', 'Lift Boom']"
QUEENS,11433,,,,TUSKEGEE AIRMEN WAY,160 STREET,1,0,1,0,0,0,0,0,,,,,,4487273,,,,,,2021-12-16 16:53:00,16,Thursday,12,TUSKEGEE AIRMEN WAY_160 STREET,[],[]
BRONX,10474,40.816845,-73.88666,"(40.816845, -73.88666)",,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4486843,Sedan,,,,,2021-12-15 17:30:00,17,Wednesday,12,1308      LAFAYETTE AVENUE,['Unspecified'],['Sedan']
QUEENS,11419,40.685898,-73.83069,"(40.685898, -73.83069)",,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4486915,Pick-up Truck,Sedan,,,,2021-12-15 20:30:00,20,Wednesday,12,103-25    112 STREET,"['Driver Inattention/Distraction', 'Unspecified']","['Pick-up Truck', 'Sedan']"
BROOKLYN,11230,40.62994,-73.95841,"(40.62994, -73.95841)",,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4487654,Sedan,,,,,2021-11-27 11:30:00,11,Saturday,11,855       EAST 19 STREET,['Unspecified'],['Sedan']
,,40.846466,-73.87123,"(40.846466, -73.87123)",BRONX RIVER PARKWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4487288,Taxi,Taxi,,,,2021-12-17 10:45:00,10,Friday,12,BRONX RIVER PARKWAY,['Driver Inattention/Distraction'],"['Taxi', 'Taxi']"
MANHATTAN,10000,40.781162,-73.96178,"(40.781162, -73.96178)",,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,4486885,Sedan,Pick-up Truck,,,,2021-12-15 10:05:00,10,Wednesday,12,27        TRANSVERSE ROAD NUMBER THREE,['Following Too Closely'],"['Sedan', 'Pick-up Truck']"
QUEENS,11423,40.71471,-73.75471,"(40.71471, -73.75471)",FRANCIS LEWIS BOULEVARD,94 AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4487105,Pick-up Truck,,,,,2021-12-16 19:11:00,19,Thursday,12,FRANCIS LEWIS BOULEVARD_94 AVENUE,['Driver Inattention/Distraction'],['Pick-up Truck']
QUEENS,11368,40.757034,-73.87133,"(40.757034, -73.87133)",97 STREET,NORTHERN BOULEVARD,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4487305,Station Wagon/Sport Utility Vehicle,Box Truck,,,,2021-12-17 12:38:00,12,Friday,12,97 STREET_NORTHERN BOULEVARD,"['Driver Inattention/Distraction', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Box Truck']"
,,,,,WILLIAMSBURG BRIDGE INNER ROADWA,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4486557,Sedan,Sedan,,,,2021-12-15 02:10:00,2,Wednesday,12,WILLIAMSBURG BRIDGE INNER ROADWA,"['Driver Inexperience', 'Unspecified']","['Sedan', 'Sedan']"
,,40.836555,-73.87135,"(40.836555, -73.87135)",CROSS BRONX EXPRESSWAY,NOBLE AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4597807,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2023-01-14 07:24:00,7,Saturday,1,CROSS BRONX EXPRESSWAY_NOBLE AVENUE,"['Backing Unsafely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
MANHATTAN,10017,40.75478,-73.97994,"(40.75478, -73.97994)",EAST 44 STREET,5 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487402,Station Wagon/Sport Utility Vehicle,Pedicab,,,,2021-12-17 18:40:00,18,Friday,12,EAST 44 STREET_5 AVENUE,"['Driver Inattention/Distraction', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Pedicab']"
QUEENS,11375,40.72772,-73.84914,"(40.72772, -73.84914)",67 ROAD,YELLOWSTONE BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487438,Sedan,,,,,2021-12-17 02:30:00,2,Friday,12,67 ROAD_YELLOWSTONE BOULEVARD,"['Driver Inattention/Distraction', 'Unspecified']",['Sedan']
BROOKLYN,11207,40.652767,-73.8863,"(40.652767, -73.8863)",FLATLANDS AVENUE,PENNSYLVANIA AVENUE,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4487189,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-12-16 12:30:00,12,Thursday,12,FLATLANDS AVENUE_PENNSYLVANIA AVENUE,"['Driver Inattention/Distraction', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Sedan']"
QUEENS,11413,40.66645,-73.75764,"(40.66645, -73.75764)",NORTH CONDUIT AVENUE,SPRINGFIELD BOULEVARD,0,0,0,0,0,0,0,0,Unsafe Speed,Unsafe Speed,Unspecified,,,4486822,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-12-15 21:30:00,21,Wednesday,12,NORTH CONDUIT AVENUE_SPRINGFIELD BOULEVARD,"['Unsafe Speed', 'Unspecified']","['Sedan', 'Station Wagon/Sport Utility Vehicle']"
QUEENS,11378,40.73128,-73.92347,"(40.73128, -73.92347)",54 ROAD,44 STREET,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4487045,Station Wagon/Sport Utility Vehicle,Box Truck,Sedan,Sedan,,2021-12-16 09:07:00,9,Thursday,12,54 ROAD_44 STREET,"['Driver Inattention/Distraction', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Box Truck', 'Sedan', 'Sedan']"
BROOKLYN,11207,40.673706,-73.90118,"(40.673706, -73.90118)",LIBERTY AVENUE,HINSDALE STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,4487184,Sedan,,,,,2021-12-16 06:30:00,6,Thursday,12,LIBERTY AVENUE_HINSDALE STREET,['Unspecified'],['Sedan']
QUEENS,11101,40.744453,-73.92983,"(40.744453, -73.92983)",35 STREET,QUEENS BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4487168,Station Wagon/Sport Utility Vehicle,,,,,2021-12-15 14:46:00,14,Wednesday,12,35 STREET_QUEENS BOULEVARD,"['Driver Inattention/Distraction', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
BROOKLYN,11232,40.66778,-73.996185,"(40.66778, -73.996185)",,,0,0,0,0,0,0,0,0,Unspecified,,,,,4487090,Sedan,,,,,2021-12-16 14:30:00,14,Thursday,12,550       HAMILTON AVENUE,['Unspecified'],['Sedan']
MANHATTAN,10029,40.79097,-73.953156,"(40.79097, -73.953156)",,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4487334,Tractor Truck Diesel,Tractor Truck Diesel,,,,2021-12-17 06:09:00,6,Friday,12,3         EAST 101 STREET,"['View Obstructed/Limited', 'Unspecified']","['Tractor Truck Diesel', 'Tractor Truck Diesel']"
BROOKLYN,11206,40.70983,-73.94768,"(40.70983, -73.94768)",,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4486592,Station Wagon/Sport Utility Vehicle,,,,,2021-12-15 02:20:00,2,Wednesday,12,69        TEN EYCK STREET,['Other Vehicular'],['Station Wagon/Sport Utility Vehicle']
,,40.684814,-73.98353,"(40.684814, -73.98353)",DEAN STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4487111,Sedan,VAn,,,,2021-12-15 14:38:00,14,Wednesday,12,DEAN STREET,"['Following Too Closely', 'Unspecified']","['Sedan', 'VAn']"
QUEENS,11354,40.763668,-73.82303,"(40.763668, -73.82303)",PARSONS BOULEVARD,37 AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4486795,Station Wagon/Sport Utility Vehicle,,,,,2021-12-15 15:00:00,15,Wednesday,12,PARSONS BOULEVARD_37 AVENUE,"['Passing or Lane Usage Improper', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
BRONX,10460,40.839996,-73.86832,"(40.839996, -73.86832)",EAST TREMONT AVENUE,SAINT LAWRENCE AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4487257,Station Wagon/Sport Utility Vehicle,,,,,2021-12-16 17:04:00,17,Thursday,12,EAST TREMONT AVENUE_SAINT LAWRENCE AVENUE,['Failure to Yield Right-of-Way'],['Station Wagon/Sport Utility Vehicle']
,,40.63082,-73.88636,"(40.63082, -73.88636)",SHORE PARKWAY,ROCKAWAY PARKWAY,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4456925,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-09-13 15:36:00,15,Monday,9,SHORE PARKWAY_ROCKAWAY PARKWAY,"['Following Too Closely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Sedan']"
BRONX,10460,40.853344,-73.881676,"(40.853344, -73.881676)",SOUTHERN BOULEVARD,EAST 187 STREET,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4457037,Sedan,,,,,2021-09-13 10:30:00,10,Monday,9,SOUTHERN BOULEVARD_EAST 187 STREET,['Failure to Yield Right-of-Way'],['Sedan']
,,,,,CROSS BAY BOULEVARD,SHORE PARKWAY,1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,Unspecified,,,4456968,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,,2021-09-13 23:00:00,23,Monday,9,CROSS BAY BOULEVARD_SHORE PARKWAY,"['View Obstructed/Limited', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Sedan', 'Bike']"
QUEENS,11434,40.583057,-73.973114,"(40.583057, -73.973114)",BELT PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4457665,Tractor Truck Diesel,Sedan,,,,2021-09-13 09:30:00,9,Monday,9,BELT PARKWAY,"['Driver Inattention/Distraction', 'Unspecified']","['Tractor Truck Diesel', 'Sedan']"
BROOKLYN,11230,,,,OCEAN AVENUE,AVENUE H,1,0,0,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,Unspecified,Unspecified,4457601,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,2021-08-21 10:21:00,10,Saturday,8,OCEAN AVENUE_AVENUE H,"['Pedestrian/Bicyclist/Other Pedestrian Error/Confusion', 'Unspecified']","['Sedan', 'Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle', 'Sedan', 'Sedan']"
BROOKLYN,11207,40.65945,-73.89847,"(40.65945, -73.89847)",SNEDIKER AVENUE,NEW LOTS AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4457391,Sedan,Sedan,Sedan,,,2021-09-13 22:35:00,22,Monday,9,SNEDIKER AVENUE_NEW LOTS AVENUE,"['Failure to Yield Right-of-Way', 'Unspecified']","['Sedan', 'Sedan', 'Sedan']"
MANHATTAN,10010,40.73883,-73.983154,"(40.73883, -73.983154)",EAST 23 STREET,3 AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4457360,Station Wagon/Sport Utility Vehicle,Bus,,,,2021-09-02 17:10:00,17,Thursday,9,EAST 23 STREET_3 AVENUE,['Driver Inattention/Distraction'],"['Station Wagon/Sport Utility Vehicle', 'Bus']"
QUEENS,11106,40.76389,-73.93824,"(40.76389, -73.93824)",,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4451884,Sedan,,,,,2021-08-29 12:05:00,12,Sunday,8,34-37     11 STREET,['Driver Inattention/Distraction'],['Sedan']
,,40.710815,-73.98326,"(40.710815, -73.98326)",FDR DRIVE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4456952,Sedan,Sedan,,,,2021-09-13 00:27:00,0,Monday,9,FDR DRIVE,"['Alcohol Involvement', 'Unspecified']","['Sedan', 'Sedan']"
,,40.693523,-73.9522,"(40.693523, -73.9522)",WILLOUGHBY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4457680,Station Wagon/Sport Utility Vehicle,,,,,2021-09-05 22:30:00,22,Sunday,9,WILLOUGHBY AVENUE,"['Driver Inattention/Distraction', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
BROOKLYN,11214,40.597023,-73.98815,"(40.597023, -73.98815)",,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4457100,Station Wagon/Sport Utility Vehicle,,,,,2021-09-13 17:15:00,17,Monday,9,8646      25 AVENUE,"['Backing Unsafely', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
QUEENS,11691,40.606018,-73.75124,"(40.606018, -73.75124)",,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4456997,Sedan,Concrete Mixer,,,,2021-09-13 07:06:00,7,Monday,9,13-11     BAYPORT PLACE,"['Backing Unsafely', 'Unspecified']","['Sedan', 'Concrete Mixer']"
MANHATTAN,10022,40.75448,-73.96756,"(40.75448, -73.96756)",,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4457283,Sedan,,,,,2021-09-13 00:00:00,0,Monday,9,337       EAST 50 STREET,"['Passing or Lane Usage Improper', 'Unspecified']",['Sedan']
MANHATTAN,10001,40.748436,-73.9962,"(40.748436, -73.9962)",WEST 28 STREET,8 AVENUE,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4457439,Bike,Moped,,,,2021-09-12 19:30:00,19,Sunday,9,WEST 28 STREET_8 AVENUE,"['Following Too Closely', 'Unspecified']","['Bike', 'Moped']"
,,40.69657,-73.95844,"(40.69657, -73.95844)",FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4457526,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-09-11 03:50:00,3,Saturday,9,FRANKLIN AVENUE,"['Following Too Closely', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
,,40.863705,-73.87207,"(40.863705, -73.87207)",BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,Following Too Closely,Unspecified,,4456530,Sedan,Sedan,,,,2021-09-13 06:43:00,6,Monday,9,BRONX RIVER PARKWAY,"['Following Too Closely', 'Driver Inattention/Distraction', 'Unspecified']","['Sedan', 'Sedan']"
,,40.68576,-73.915504,"(40.68576, -73.915504)",BROADWAY,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4457005,Sedan,E-Scooter,,,,2021-09-13 21:53:00,21,Monday,9,BROADWAY,"['Driver Inattention/Distraction', 'Unspecified']","['Sedan', 'E-Scooter']"
,,40.691097,-73.92296,"(40.691097, -73.92296)",GROVE STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4457386,Station Wagon/Sport Utility Vehicle,,,,,2021-09-11 06:46:00,6,Saturday,9,GROVE STREET,"['Oversized Vehicle', 'Unspecified']",['Station Wagon/Sport Utility Vehicle']
,,,,,WEST 39 STREET,12 AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4457422,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-09-13 14:40:00,14,Monday,9,WEST 39 STREET_12 AVENUE,"['Following Too Closely', 'Unspecified']","['Sedan', 'Station Wagon/Sport Utility Vehicle']"
BROOKLYN,11215,40.661972,-73.979065,"(40.661972, -73.979065)",,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4457226,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021-09-13 13:38:00,13,Monday,9,182       PROSPECT PARK WEST,"['Passing or Lane Usage Improper', 'Unspecified']","['Station Wagon/Sport Utility Vehicle', 'Station Wagon/Sport Utility Vehicle']"
MANHATTAN,10007,40.71552,-74.00925,"(40.71552, -74.00925)",CHAMBERS STREET,WEST BROADWAY,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4456727,Bike,Pick-up Truck,,,,2021-09-13 07:25:00,7,Monday,9,CHAMBERS STREET_WEST BROADWAY,"['Traffic Control Disregarded', 'Unspecified']","['Bike', 'Pick-up Truck']"
QUEENS,11362,40.76846,-73.737465,"(40.76846, -73.737465)",,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4456907,Sedan,Sedan,,,,2021-09-13 21:00:00,21,Monday,9,250-02    NORTHERN BOULEVARD,['Unspecified'],"['Sedan', 'Sedan']"
MANHATTAN,10000,40.780434,-73.9616,"(40.780434, -73.9616)",,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4486886,Bus,Sedan,,,,2021-12-15 08:35:00,8,Wednesday,12,2         TRANSVERSE ROAD NUMBER THREE,"['Following Too Closely', 'Unspecified']","['Bus', 'Sedan']"
QUEENS,11432,40.717396,-73.79637,"(40.717396, -73.79637)",,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,4457637,Sedan,,,,,2021-09-13 22:00:00,22,Monday,9,83-01     169 STREET,['Driver Inexperience'],['Sedan']
